r,s,g,value
GA,amb,con,0.02010606816313581
GA,amb,rnt,0.01458657183251035
GA,amb,tsv,0.013593565285991047
GA,amb,ott,0.2653822627619265
GA,fbp,ppd,0.0017723644902608213
GA,fbp,com,0.005606481704656681
GA,fbp,fbp,48.53048405686905
GA,fbp,con,0.008377749812147497
GA,fbp,tsv,0.16760698225600387
GA,fbp,pet,0.0019287716446350137
GA,fbp,alt,0.029222219956139356
GA,fbp,wht,0.4193411231153695
GA,fbp,che,0.10844337704073473
GA,fbp,mmf,0.00013849214080944062
GA,rec,res,0.14888448601220391
GA,rec,com,0.0010092218896752974
GA,rec,rec,2.2679203012989837
GA,rec,con,0.008394738320659293
GA,rec,ore,0.0009739490014156445
GA,rec,edu,0.05732500537891453
GA,rec,amd,0.002389650714682398
GA,rec,rnt,0.0031888813048283277
GA,rec,tsv,0.0012460954482898595
GA,rec,art,0.00021197931921091958
GA,rec,osv,0.042935179146583846
GA,rec,mvt,8.240135284670852e-05
GA,rec,soc,0.011926462459397838
GA,rec,ott,0.03746393944195782
GA,con,com,0.015928576256260946
GA,con,con,68.31312618388189
GA,con,tsv,0.0009350127352368989
GA,agr,rec,0.031169833957966436
GA,agr,agr,7.892009082031657
GA,agr,fof,0.08855423379280596
GA,agr,wpd,0.00018055319128729795
GA,eec,ppd,0.00034055686553935655
GA,eec,com,0.009074051302809123
GA,eec,con,0.003588380023528063
GA,eec,eec,5.768744504249899
GA,eec,nmp,0.003711457083164514
GA,eec,ote,4.353194644705743e-05
GA,eec,mch,0.018081600891175467
GA,eec,pla,0.003891920938167589
GA,eec,tsv,0.12367792794052164
GA,eec,fpd,0.0004615187134623938
GA,eec,fmt,0.006882505680692179
GA,eec,pet,0.0001288240152662939
GA,eec,cep,0.007026844550256617
GA,eec,mot,0.0028485834870726986
GA,eec,pmt,0.028501940513581844
GA,eec,wht,0.08965605169493869
GA,eec,mmf,0.0005055402706057907
GA,fnd,com,0.06315139378512073
GA,fnd,con,0.011138421869158751
GA,fnd,fnd,14.638914319476363
GA,fnd,pub,0.007789433265996835
GA,fnd,fen,0.019442118316552515
GA,fnd,uti,0.002292853454289705
GA,fnd,hos,0.05829304067643454
GA,fnd,fof,0.004352326936879429
GA,fnd,fin,0.0035534311774955292
GA,fnd,tsv,1.0972707917760527
GA,fnd,pri,0.0003359897381456173
GA,fnd,pmt,3.2517261951259885e-05
GA,fnd,che,0.0002835032793344722
GA,fnd,mmf,0.0026124277898770952
GA,pub,com,0.42513295262094164
GA,pub,con,0.0005540435708574741
GA,pub,pub,9.098271390940807
GA,pub,edu,0.010264308741732975
GA,pub,dat,1.1971839312540697
GA,pub,tsv,1.1090141242564464
GA,pub,pri,0.03876179974623386
GA,pub,osv,4.954623199445461e-05
GA,pub,wst,2.4045577635575525e-05
GA,pub,adm,0.0040457116071950456
GA,pub,wht,0.04506311354411356
GA,pub,ott,0.06504047235933033
GA,hou,com,0.0026250591159655903
GA,hou,con,0.6180500053139374
GA,hou,hou,70.53152775382227
GA,hou,tsv,0.005548661229025849
GA,fbt,res,0.35090093678544887
GA,fbt,com,0.000336337895057463
GA,fbt,fbp,0.3079387974086581
GA,fbt,rec,3.0284428700037607e-05
GA,fbt,fbt,7.636954140760988
GA,fbt,bnk,0.0013013263347690259
GA,fbt,rnt,9.193770410522871e-05
GA,fbt,tsv,3.0514688167197848e-05
GA,fbt,adm,6.073989700492253e-05
GA,ins,com,0.06484665153544794
GA,ins,con,0.00012615040774232718
GA,ins,ins,30.250143900872203
GA,ins,leg,0.002423344610313234
GA,ins,tsv,0.1358544033010135
GA,ins,sec,0.045678873094127756
GA,tex,ppd,0.0002492827610795492
GA,tex,com,0.003021347178103808
GA,tex,con,0.011255794634958606
GA,tex,tex,11.047233955332443
GA,tex,nmp,0.00024701308185501325
GA,tex,mch,0.0017479426530854238
GA,tex,pla,0.16796391352818024
GA,tex,tsv,0.06482341468651463
GA,tex,fpd,0.013023799684625761
GA,tex,pri,0.06123860172865278
GA,tex,fmt,0.024877854332920835
GA,tex,cep,0.00947600578357034
GA,tex,mot,0.1844521348934981
GA,tex,alt,0.0592116474810496
GA,tex,wht,0.10630191721897711
GA,tex,che,0.7610526728890005
GA,tex,mmf,0.00715500859563418
GA,leg,com,0.010552434197226053
GA,leg,con,5.431659298814778e-05
GA,leg,leg,10.586369704691899
GA,leg,tsv,0.00908438496172381
GA,fen,res,0.03840993370309343
GA,fen,com,0.018594590144329622
GA,fen,ins,0.363621103927829
GA,fen,fen,2.225051995468764
GA,fen,uti,0.6833299051640952
GA,fen,ore,0.022736551156610992
GA,fen,mov,0.000141839548256006
GA,fen,gmt,0.08036628984237419
GA,fen,ott,0.0014144080811787768
GA,uti,com,0.012234518735088715
GA,uti,con,0.09264228470944985
GA,uti,uti,17.068630266594365
GA,uti,oil,0.0031951996443547693
GA,uti,tsv,0.03849051671676515
GA,uti,pip,0.10009287746280514
GA,uti,sle,0.15289067478522006
GA,uti,wst,0.00021277705707752024
GA,uti,wht,0.05041496604894566
GA,uti,ott,0.031522170786806296
GA,nmp,ppd,0.0011649376763545533
GA,nmp,com,0.0013028229374095939
GA,nmp,con,0.040789250648481844
GA,nmp,eec,0.002581348504967906
GA,nmp,tex,0.0009460622378714254
GA,nmp,nmp,5.789865811254663
GA,nmp,ote,4.2536570711439107e-05
GA,nmp,mch,0.00037510603313413936
GA,nmp,pla,0.007359843943952134
GA,nmp,tsv,0.03627669494208014
GA,nmp,fpd,0.004388198166526528
GA,nmp,fmt,0.0012041610066048723
GA,nmp,pet,0.005161563406229907
GA,nmp,mot,0.0008013623837563452
GA,nmp,alt,0.0031311922061936464
GA,nmp,pmt,4.756174010836642e-05
GA,nmp,wpd,0.0008221656451516552
GA,nmp,wht,0.05537737645527623
GA,nmp,che,0.007728719056763399
GA,nmp,mmf,0.0008647349900147028
GA,nmp,min,0.02669100693235295
GA,brd,com,0.2026252015069514
GA,brd,con,0.07613517992223337
GA,brd,brd,49.06521625296155
GA,brd,dat,0.00045045788080671367
GA,brd,rnt,0.602020064699133
GA,brd,tsv,7.796249709014568
GA,brd,mov,0.08517110989590192
GA,brd,osv,0.049738670237925546
GA,brd,wht,0.008025465517825034
GA,brd,ott,0.2532913860807245
GA,bnk,com,0.10439836304319466
GA,bnk,con,0.00016291281415913275
GA,bnk,bnk,45.618033388273304
GA,bnk,rnt,2.594412240975447
GA,bnk,tsv,0.2043375694981564
GA,bnk,sec,1.465768621136915
GA,ore,com,0.008083770948645815
GA,ore,con,0.011150965785649043
GA,ore,ins,0.011571065625232482
GA,ore,bnk,0.05692838980309552
GA,ore,ore,46.22655791090524
GA,ore,amd,0.002231467525331272
GA,ore,tsv,0.02573903453663393
GA,ore,osv,0.00831642601024371
GA,edu,res,0.1390237532783293
GA,edu,com,0.1290016411457482
GA,edu,con,0.014623305690705125
GA,edu,ins,0.0033936103498458012
GA,edu,ore,0.0024012818064735545
GA,edu,edu,8.247919862979979
GA,edu,amd,0.47335962813006605
GA,edu,tsv,0.9556382262018718
GA,edu,art,0.04537256064903933
GA,edu,osv,0.00046899006109555724
GA,edu,ott,0.01812187942955847
GA,ote,com,0.019228914889380444
GA,ote,con,0.03464725769359367
GA,ote,eec,0.01621246326073503
GA,ote,ote,10.23844516348955
GA,ote,mch,0.025999264015157526
GA,ote,pla,0.008596108352261458
GA,ote,tsv,0.6373965253125562
GA,ote,fmt,0.001491218547359843
GA,ote,cep,0.017859571650857126
GA,ote,mot,0.1868914986980518
GA,ote,pmt,4.507584640496244e-05
GA,ote,wht,0.03843697211037374
GA,ote,che,0.0010210481685548037
GA,ote,mmf,0.00019454915066430836
GA,man,com,0.47201737193158083
GA,man,con,0.0028085776568858235
GA,man,man,21.787159550338316
GA,man,tsv,0.21505241693677934
GA,mch,com,0.012354958465135377
GA,mch,con,0.016371864625867146
GA,mch,eec,0.027226751643199747
GA,mch,nmp,0.004354608529325564
GA,mch,ote,0.004371977737101677
GA,mch,mch,8.853499960150986
GA,mch,rnt,0.00026605378242663155
GA,mch,pla,0.0017566078631941974
GA,mch,tsv,0.2630235025527166
GA,mch,fpd,0.0001412616442319295
GA,mch,smn,4.836256649398599e-05
GA,mch,fmt,0.04269630388672074
GA,mch,cep,0.012426269798621296
GA,mch,mot,0.021602262494776446
GA,mch,alt,2.3344706940887982e-05
GA,mch,pmt,0.0006832975530396573
GA,mch,wht,0.10912343110249471
GA,mch,che,0.001980083248552972
GA,mch,mmf,0.0012765506228740175
GA,dat,com,0.5226329933790019
GA,dat,con,0.019408688984979192
GA,dat,pub,0.4759751684867204
GA,dat,brd,0.07906507888568055
GA,dat,edu,0.0035267779674506986
GA,dat,dat,8.50396019706709
GA,dat,rnt,0.0006745069599583301
GA,dat,tsv,6.061581533950136
GA,dat,osv,0.003093608743474422
GA,dat,cep,0.01896774223748321
GA,dat,adm,0.0019331261910180148
GA,dat,wht,0.11231293575006779
GA,dat,ott,0.003989074189208062
GA,amd,res,0.968609505322037
GA,amd,com,0.002225726530414721
GA,amd,rec,0.7572022498531863
GA,amd,con,0.029954853508878637
GA,amd,fbt,0.005485417841728936
GA,amd,brd,0.0034699616528210513
GA,amd,ore,0.025467458411849005
GA,amd,amd,4.48915432318271
GA,amd,rnt,0.022162250865250227
GA,amd,tsv,0.00011538730608903916
GA,amd,art,0.021540933899175014
GA,amd,osv,0.04337289824598716
GA,amd,mvt,8.361050674089388e-05
GA,amd,gmt,0.011066765973225385
GA,amd,ott,0.017542009736133197
GA,hos,res,0.04504235757326857
GA,hos,com,0.07265248571073579
GA,hos,amb,0.06816496145490022
GA,hos,con,0.031421646604143774
GA,hos,hos,25.828695162812114
GA,hos,rnt,0.004208257488226334
GA,hos,tsv,0.22769651951364683
GA,hos,ott,0.04104936668238938
GA,rnt,com,0.008745079098555231
GA,rnt,con,0.004370906243958378
GA,rnt,ins,0.03706568963276422
GA,rnt,bnk,0.004291607062042094
GA,rnt,ore,0.06710073321057368
GA,rnt,edu,0.00016681578599700694
GA,rnt,rnt,25.955119674262093
GA,rnt,tsv,0.016396803972812277
GA,rnt,sec,0.0051840136054691
GA,rnt,osv,0.06663820755790213
GA,rnt,mvt,0.029758124217488687
GA,rnt,trk,0.06728813011432219
GA,rnt,gmt,0.1634144304774536
GA,rnt,ott,0.015263908790882855
GA,pla,ppd,0.02629827803376111
GA,pla,com,0.0065220789060916
GA,pla,con,0.004731933684970104
GA,pla,eec,0.013176687394503804
GA,pla,tex,0.03955620747111861
GA,pla,nmp,0.003414424461351037
GA,pla,ote,0.0036712439167626396
GA,pla,mch,0.013917251434129066
GA,pla,pla,9.403563682040309
GA,pla,tsv,0.06504749861293492
GA,pla,fpd,0.008724500678168984
GA,pla,pri,0.0015745983978661209
GA,pla,fmt,0.01839057872088782
GA,pla,pet,7.317534697915728e-05
GA,pla,cep,0.006568173451287839
GA,pla,mot,0.042250970522547254
GA,pla,pmt,0.0002487778861700064
GA,pla,wpd,0.0071681431740577735
GA,pla,wht,0.0705955864064072
GA,pla,che,0.06466629772095936
GA,pla,mmf,0.05094400601086258
GA,fof,con,0.01946039502221079
GA,fof,agr,0.0007465659371097696
GA,fof,fof,1.6390040078309602
GA,fin,com,0.0002105998386970421
GA,fin,fin,2.845476706623247
GA,fin,tsv,0.000210143667482075
GA,tsv,com,0.3565080186630078
GA,tsv,con,0.01628247768617055
GA,tsv,dat,1.8099456433332937
GA,tsv,rnt,0.0009183957724053179
GA,tsv,tsv,42.89967279184308
GA,tsv,sec,0.015019455011622598
GA,tsv,pri,0.0002485470685022833
GA,tsv,osv,0.06301795435883448
GA,tsv,adm,0.040592951588999095
GA,tsv,gmt,0.01453802510332137
GA,tsv,ott,0.05751374650547112
GA,nrs,res,0.011690025647171797
GA,nrs,com,0.0008474165464332662
GA,nrs,amb,0.00059714293136224
GA,nrs,con,0.0012890986019197935
GA,nrs,ore,0.0042324617191816
GA,nrs,tsv,0.0006078101553744179
GA,nrs,nrs,6.759345132725212
GA,nrs,soc,0.015223339318423155
GA,nrs,ott,0.00048587365252984277
GA,sec,com,0.014255991689484823
GA,sec,con,1.338980790268366e-05
GA,sec,ins,0.05646604716595227
GA,sec,bnk,0.361122577829089
GA,sec,tsv,0.028485915237750088
GA,sec,sec,9.92449420968812
GA,art,res,0.060667735337069394
GA,art,com,0.0025284783929441232
GA,art,rec,0.04695021440500559
GA,art,con,0.01014566483642744
GA,art,ore,0.019900572495710908
GA,art,edu,0.005163438379276114
GA,art,amd,0.0001498574923429205
GA,art,rnt,0.02766290726440127
GA,art,tsv,0.14198134946526367
GA,art,art,3.1889402706690064
GA,art,osv,0.006214761021735612
GA,art,ott,0.021101035286256516
GA,mov,com,0.022443621165808753
GA,mov,rec,0.0031443385933197037
GA,mov,con,0.0034135849634332285
GA,mov,ore,0.0036930741651323273
GA,mov,rnt,0.00274648061715449
GA,mov,tsv,0.11749614520326376
GA,mov,mov,7.008376619049363
GA,mov,cep,0.0003015502302652415
GA,mov,wht,8.423735982412133e-05
GA,mov,ott,0.004872012881516541
GA,fpd,ppd,3.0769848644526224e-05
GA,fpd,com,0.0020820964488433395
GA,fpd,con,0.01287432125721108
GA,fpd,eec,0.0008005346036822779
GA,fpd,tex,0.002160059766403668
GA,fpd,nmp,0.0010671344271331552
GA,fpd,mch,0.0012636892816759906
GA,fpd,pla,0.00030580029783691497
GA,fpd,tsv,0.008528207679547664
GA,fpd,fpd,2.1913503791822904
GA,fpd,pri,0.0001517995070771739
GA,fpd,fmt,0.006264440335247347
GA,fpd,cep,0.0003078048902416136
GA,fpd,alt,6.016491592077809e-05
GA,fpd,pmt,0.0007374931716324707
GA,fpd,wpd,0.016145164384765633
GA,fpd,wht,0.02462076818666291
GA,fpd,che,0.0002765670574994492
GA,fpd,mmf,0.0035329004573558705
GA,slg,ppd,0.028210113422131616
GA,slg,res,0.5797019006418661
GA,slg,com,0.19890029916613017
GA,slg,amb,1.4505990730152005
GA,slg,fbp,0.1332418970137043
GA,slg,rec,0.10153034546000383
GA,slg,con,0.8855237705452339
GA,slg,agr,0.02464303031629345
GA,slg,pub,0.02442323840029322
GA,slg,uti,0.05469313894315478
GA,slg,edu,4.389828177003701
GA,slg,dat,0.1063307220837331
GA,slg,amd,0.4606666219816203
GA,slg,hos,9.879119504322828
GA,slg,fof,0.12453959972570806
GA,slg,fin,1.4104359075385706
GA,slg,tsv,2.4540236123278616
GA,slg,art,0.13563255076276032
GA,slg,mov,3.940189363157047e-05
GA,slg,slg,86.17667225362797
GA,slg,pri,0.07564438712150909
GA,slg,osv,0.05256199685790024
GA,slg,wst,0.5983765065204925
GA,slg,adm,0.38055698040383845
GA,slg,soc,0.1618878714201886
GA,slg,alt,0.053777011476220354
GA,slg,wpd,0.009289604524418047
GA,slg,che,0.004735116221919389
GA,slg,mmf,0.05098498792265917
GA,slg,min,0.030558277919180643
GA,pri,ppd,0.018957625858418793
GA,pri,com,0.006530256842378196
GA,pri,con,0.0005354037630332248
GA,pri,eec,0.00034549883005986087
GA,pri,tex,0.017380179334420976
GA,pri,mch,0.002609635717524759
GA,pri,pla,0.006176686373821516
GA,pri,tsv,0.45582493915164435
GA,pri,fpd,0.0005570177001110203
GA,pri,pri,1.8569670998455232
GA,pri,fmt,0.0037904149102506693
GA,pri,cep,0.00031399470932230223
GA,pri,adm,0.008595433286123198
GA,pri,alt,0.00018412854013665655
GA,pri,wpd,0.000527298922114898
GA,pri,wht,0.01618188083157673
GA,pri,mmf,0.02118924685713188
GA,grd,com,0.00017309944634232184
GA,grd,tsv,0.0007269612120945215
GA,grd,grd,0.564199976780425
GA,grd,otr,4.327390599085554e-05
GA,pip,com,0.00013551681261737378
GA,pip,con,0.0009809315744477172
GA,pip,uti,0.002027007363146226
GA,pip,tsv,0.003322965169298418
GA,pip,pip,0.5633518005863469
GA,sle,rec,1.8923941956453936
GA,sle,hou,1.3735910826549804
GA,sle,fbt,0.267598843536431
GA,sle,ins,0.01975582226141903
GA,sle,uti,6.09945403204588
GA,sle,bnk,0.0009679943204165694
GA,sle,ore,1.050222262631801
GA,sle,art,0.005871814377940081
GA,sle,grd,0.9556389538430996
GA,sle,sle,4.566931842793251
GA,sle,osv,0.12279279802084545
GA,sle,trn,0.005170332666453251
GA,sle,wtt,0.016848259657513968
GA,sle,otr,0.614658294565941
GA,osv,res,0.0806572136788723
GA,osv,com,0.032904514706183136
GA,osv,con,0.013892627853495938
GA,osv,ore,0.04686914207972677
GA,osv,edu,0.00020364697964483878
GA,osv,dat,0.023449577888903853
GA,osv,rnt,0.011452363921824308
GA,osv,tsv,0.03323912990637248
GA,osv,osv,23.07956458618635
GA,osv,mvt,0.04491331762281546
GA,osv,gmt,0.004904432539864951
GA,osv,wht,0.015155502031401093
GA,osv,ott,0.11105786595784786
GA,trn,com,0.005527168636392881
GA,trn,con,0.00488834377068109
GA,trn,rnt,0.018604164778139032
GA,trn,tsv,0.018173457138973233
GA,trn,trn,2.5847232277464167
GA,smn,com,6.388266403188237e-05
GA,smn,con,0.011210795511298895
GA,smn,oil,0.00038403138206064555
GA,smn,tsv,0.00027269683927927385
GA,smn,smn,0.1218725845820331
GA,smn,fmt,0.002268427808819656
GA,smn,pet,0.00021262180336424193
GA,smn,wht,0.00035723359887030387
GA,fmt,com,0.00776794131627908
GA,fmt,con,0.0583973157915831
GA,fmt,eec,0.00541335248334088
GA,fmt,tex,0.0027099097313099327
GA,fmt,nmp,0.005167423174335536
GA,fmt,ote,0.0038938765336957552
GA,fmt,mch,0.06940277397020983
GA,fmt,pla,0.01689899163385652
GA,fmt,tsv,0.1122634486992393
GA,fmt,fpd,0.0012911471992133458
GA,fmt,pri,0.0014836847162844025
GA,fmt,osv,0.010461961069509442
GA,fmt,fmt,8.88490810774354
GA,fmt,pet,7.340538131796836e-05
GA,fmt,cep,0.008760611598883252
GA,fmt,mot,0.02033807936369695
GA,fmt,alt,2.3708987658945335e-05
GA,fmt,pmt,0.10118311488738302
GA,fmt,wpd,0.005512396950497733
GA,fmt,wht,0.07994094432744113
GA,fmt,che,0.0007752607717892411
GA,fmt,mmf,0.011235592620647062
GA,pet,com,0.00023247545474717904
GA,pet,con,0.0016337196197062243
GA,pet,eec,4.605366271496067e-05
GA,pet,nmp,0.0010371807348794808
GA,pet,oil,5.8235039703817425e-06
GA,pet,tsv,0.0031781081545690193
GA,pet,pet,3.263052721912945
GA,pet,pmt,0.0007975545856875021
GA,pet,wht,0.07057421231079125
GA,pet,che,0.18605434149073596
GA,pet,min,0.0002644196253198282
GA,mvt,com,0.0028679827298888167
GA,mvt,rec,0.003928214521058475
GA,mvt,con,0.00024249762193378113
GA,mvt,bnk,0.13631873280450088
GA,mvt,rnt,0.005565489828747442
GA,mvt,tsv,0.00015223801643577013
GA,mvt,osv,1.8274961431469923
GA,mvt,mvt,9.507897478885253
GA,cep,com,0.007603329483415567
GA,cep,con,0.0003223436379036095
GA,cep,eec,0.0029540177990951344
GA,cep,tex,9.307498441897557e-05
GA,cep,nmp,7.133292256491573e-05
GA,cep,ote,0.0030296380261274347
GA,cep,mch,0.003145774881063274
GA,cep,pla,0.0007595152522839147
GA,cep,tsv,0.3297920215808003
GA,cep,pri,5.463657788291548e-06
GA,cep,fmt,0.0005637790342437951
GA,cep,cep,1.7377703487615361
GA,cep,mot,3.9304952880297076e-05
GA,cep,pmt,0.0003168424677204229
GA,cep,wht,0.011106993733619924
GA,cep,che,0.001438111658266705
GA,cep,mmf,0.009449223449091528
GA,wst,com,0.0005137047775751781
GA,wst,con,2.0413910240525815e-05
GA,wst,oil,0.006176172110815362
GA,wst,rnt,0.0033364594514212914
GA,wst,tsv,0.004018991407435373
GA,wst,wst,2.836881605240412
GA,wst,ott,0.0019243173095036177
GA,wst,otr,0.01257513316573125
GA,mot,com,0.005376817919661047
GA,mot,con,0.011963175688223974
GA,mot,eec,0.002897198517224105
GA,mot,tex,0.010436537684787386
GA,mot,ote,0.10285089160882917
GA,mot,mch,0.02883234952748282
GA,mot,pla,0.0019249384073978908
GA,mot,tsv,0.3403334038776913
GA,mot,fmt,0.020798455378145064
GA,mot,cep,0.0011712939686271222
GA,mot,mot,13.873106120293475
GA,mot,pmt,0.00034149889122899054
GA,mot,wht,0.04625995363236921
GA,mot,che,4.252170759844892e-05
GA,mot,mmf,0.0001895831562212891
GA,adm,com,0.5180820434296858
GA,adm,con,0.050848453329118304
GA,adm,ins,0.005728864911332076
GA,adm,ore,0.010620313160612257
GA,adm,edu,0.0009118291670382898
GA,adm,rnt,0.008605791561631819
GA,adm,tsv,1.8412261319939374
GA,adm,pri,0.061727170733524524
GA,adm,wst,0.017823854265113057
GA,adm,adm,41.06218800738646
GA,adm,soc,0.008867207616810409
GA,adm,ott,0.04094845810585717
GA,soc,com,0.0021717128918625466
GA,soc,amb,0.005153811952633396
GA,soc,con,0.0031149468603569293
GA,soc,tsv,0.0004544338737149981
GA,soc,nrs,0.03779144539111015
GA,soc,soc,4.65628343459353
GA,soc,ott,0.0017097071161944844
GA,alt,com,0.00022272956311406695
GA,alt,fbp,0.00894253935812025
GA,alt,con,2.3296890293330454e-05
GA,alt,tex,0.002767221230044981
GA,alt,nmp,0.0006213572119201212
GA,alt,pla,2.308059111315467e-05
GA,alt,tsv,0.0025035612360747765
GA,alt,pri,0.00011458788858084145
GA,alt,alt,0.18700363255989724
GA,alt,wht,0.004147385356212679
GA,alt,che,0.002017531193467774
GA,alt,mmf,0.0002413799628768898
GA,pmt,ppd,3.277189620220672e-05
GA,pmt,com,0.00121125067364291
GA,pmt,con,0.004097428668842862
GA,pmt,eec,0.00526400557985227
GA,pmt,tex,3.2305690894561915e-05
GA,pmt,nmp,0.001959672793966309
GA,pmt,mch,0.0037931029024799224
GA,pmt,pla,1.6260017868818174e-05
GA,pmt,tsv,0.011038115367781655
GA,pmt,fpd,3.218524047017319e-05
GA,pmt,fmt,0.022815487395114926
GA,pmt,pet,0.014011052737402
GA,pmt,cep,1.6395536160853753e-05
GA,pmt,pmt,5.296296205768964
GA,pmt,wht,0.014672663719716773
GA,pmt,che,0.0034515478810196796
GA,trk,com,0.003100110143975826
GA,trk,con,0.0013877809552699596
GA,trk,rnt,0.013657377608161386
GA,trk,tsv,0.01672677535392715
GA,trk,wst,0.18062849101976267
GA,trk,trk,14.175117591359598
GA,trk,wrh,0.2584746888951642
GA,trk,otr,0.8330892811373576
GA,fdd,com,0.06371855310379465
GA,fdd,con,9.492713338410803e-05
GA,fdd,edu,0.008427673948809587
GA,fdd,mch,9.475930482413797e-05
GA,fdd,dat,0.0005101170015323989
GA,fdd,hos,0.05380704177828108
GA,fdd,tsv,0.8670081960074517
GA,fdd,art,0.0007273369163605033
GA,fdd,mov,0.0015089968112512065
GA,fdd,fdd,23.083311080782046
GA,fdd,mmf,6.238717496149157e-05
GA,gmt,res,0.26081926043829673
GA,gmt,fbp,0.07343356849022697
GA,gmt,con,0.03570849954783309
GA,gmt,tsv,3.0449765043828682e-05
GA,gmt,osv,0.06585556217987965
GA,gmt,gmt,6.4633207020343635
GA,wtt,com,4.125152835293606e-05
GA,wtt,rec,0.0002478032498549486
GA,wtt,con,2.7320292693566166e-06
GA,wtt,tsv,0.00017014623062083076
GA,wtt,wtt,0.10019974685901543
GA,wtt,otr,0.004468783801037907
GA,wpd,ppd,0.0016028978983245602
GA,wpd,com,0.0013599851472358233
GA,wpd,con,0.0461940853742093
GA,wpd,nmp,0.003176623990413385
GA,wpd,pla,0.00802895481559272
GA,wpd,tsv,0.016285813077915212
GA,wpd,fpd,0.05973086998180733
GA,wpd,fmt,0.03935396641051782
GA,wpd,wpd,10.027954679875783
GA,wpd,wht,0.09381981991994012
GA,wpd,che,0.0016008839123764903
GA,wpd,mmf,0.0019673315928101145
GA,wht,com,0.2797040455769293
GA,wht,fbp,0.04813250272912097
GA,wht,con,0.31007280962080996
GA,wht,mch,3.7297050875176995e-05
GA,wht,rnt,0.4645756981988769
GA,wht,fof,0.003221160477850879
GA,wht,tsv,0.04506906740540119
GA,wht,pip,0.002882602903627393
GA,wht,osv,3.1229985782729273
GA,wht,mot,0.0025662253319594435
GA,wht,adm,0.0009710266729915767
GA,wht,wht,77.60411181122736
GA,wht,wrh,0.012943280367343466
GA,wht,mmf,0.00022109771911652077
GA,wht,otr,0.027112264215114715
GA,wrh,com,0.006703763472145287
GA,wrh,con,0.0036793221519600856
GA,wrh,tsv,0.03614656854587366
GA,wrh,trk,0.014125872231815184
GA,wrh,wrh,5.685911063637157
GA,wrh,otr,0.0762578080522495
GA,ott,res,0.615658384460439
GA,ott,com,0.06389241890762666
GA,ott,amb,0.00026809815810752006
GA,ott,rec,0.011162700310933658
GA,ott,con,0.14771659181293378
GA,ott,agr,0.006700589805201668
GA,ott,bnk,0.0108994463416452
